type,sess_id,speaker_1_id,query,speaker_2_id,reply,system_response,gen_reply
test,2-52456-2,34311,아예 한번 해보시는 건 괜찮은 것 같아요 물고기 잡으면 재밌잖아요 근데 인제 잡힐 때까지는 가만히 조용하게 있어야 되니 좋아하시는 분들은 엄청 좋아하시더라구요 저의 아버지처럼요,32256,"아하, 약간 사색을 좋아하는 사람이 낚시를 즐기려나요? 한번 체험이라도 해봐야겠네요. 저는 사색을 좋아하거든요.",아하 그렇군요! 저희 아버지는 회사원이셔서 그런지 저희 아버지가 회사원이셔서 그런지 저희 아버지가 회사원이셔서 그런지 저희 아버지가 회사원이신데 저희 아버지도 회사원이신데 저희 아버지도 회사원이신데 저희 아버지도 회사원이신데 저희 아버지도 회사원이신데 저희 아버,아하 그렇군요! 저희 아버지는 회사원이셔서 그런지 저희 아버지가 회사원이셔서 그런지 저희 아버지가 회사원이셔서 그런지 저희 아버지가 회사원이신데 저희 아버지도 회사원이신데 저희 아버지도 회사원이신데 저희 아버지도 회사원이신데 저희 아버지도 회사원이신데 저희 아버
test,2-52456-2,34311,오 의외로 좋아하실 수 있어요 여가를 즐긴다는 건 참 좋은 것 같아요 찾는 것도 중요하구요,32256,맞아요. 여가로 스트레스를 풀 수 있으니까요. 그럼 @이름@님은 활동적인 걸 좋아하시나요?,맞아요~ 저는 이만 일이 있어서 가볼게요~,맞아요~ 저는 이만 일이 있어서 가볼게요~
test,2-20252-2,31679,안녕하세요 하룻동안 잘 지내셨나요? 오늘은 창문을 봤는데 하늘이 너무 맑고 시원하더라고요,22492,네 오늘은 미세먼지도 없고 정말 가을 날씨네요 너무 좋아요,안녕하세요~ 어제 하루 잘 보내셨나요?,안녕하세요~ 어제 하루 잘 보내셨나요?
test,2-20252-2,31679,올해도 혹시 가을 장마 있을까 걱정했는데 해가 쨍쨍해서 좋아요.,22492,그러게요 작년인가? 가을 태풍도 오고 했던거 같은데요 저는 가을이 너무 좋아요국어교육과면 선생님이신가요?,맞아요 ᄒᄒ 저는 이만 일이 있어서 가볼게요,맞아요 ᄒᄒ 저는 이만 일이 있어서 가볼게요
test,2-16724-2,22046,4일만이네요 어떻게 지내셨어요? 저는 이번 주말에도 자원봉사를 했어요. ㅋㅋ 근데 님은좋아하는 스포츠나 운동은 있으세요?,51877,저는 요즘 TV예능 때문인지 축구가 좋아졌어요~골프도 좋아하고요,저는 스포츠를 별로 안좋아해요~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ᄒᄒ 저 축구 좋아해요?!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,저는 스포츠를 별로 안좋아해요~~~ ᄒᄒ 저 축구 좋아해요?!!!
test,2-16724-2,22046,잘 보지는 않는데 티비에 나오더라고요 골프가 요즘은 대중화된것 같아요 평창올림픽때 컬링이 생각나네요 일반컬링 같이 모여 해봤는데 재미있었어요,51877,와~재밌겠네요^^ 올림픽에서 하는 우리나라 경기는 응원하는 재미도 있어요,컬링도 재밌죠. 저도 올림픽때는 티비를 많이 봤는데 요즘은 잘 안보게 되더라구요.,컬링도 재밌죠. 저도 올림픽때는 티비를 많이 봤는데 요즘은 잘 안보게 되더라구요.
test,2-16724-2,22046,네 직접 하지 않아도 우리나라 사람으로서 응원하면 가슴두근거리며 재미있더라고요 ,51877,맞아요~특히 한일전 할때는 더 응원하게 되는것 같아요,맞아요~ 저는 이만 일이 있어서 가볼게요~,맞아요~ 저는 이만 일이 있어서 가볼게요~
test,2-80008-2,12556,4일만이네요. 그동안 잘 지내셨나요? 저는 곧 남자친구와 100일 기념일이 다가와서 어떤 선물을 주어야 할 지 고민 중이에요.,12590,와 좋으시겠어요. 아무래도 저희는 용돈을 받으니까 정성있는 선물이 좋지 않을까요?,저는 잘 지냈어요. 남자친구랑 100일 기념일이라니 너무 축하드려요.,저는 잘 지냈어요. 남자친구랑 100일 기념일이라니 너무 축하드려요.
test,2-47424-2,31628,안녕하세요! 7일이나 지났네요. 잘 지냈어요?,11613,네~ 잘지냈어요! 선생님도 잘지내셨죠?,네 잘 지냈어요. 저는 요즘에 코로나에 걸려서 격리 중이에요.,네 잘 지냈어요. 저는 요즘에 코로나에 걸려서 격리 중이에요.
test,2-47424-2,31628,네. ㅎㅎ 오늘 쉬는날인데 뭐하실거에요?,11613,저는 오늘 걷기운동을 하려구요! 공원에서요!,저는 오늘 쉬는날이라 TV를 보고 있어요!,저는 오늘 쉬는날이라 TV를 보고 있어요!
test,2-47424-2,31628,공부는 체력싸움이에요. 걷기 꾸준히 하는모습 좋네요! 저는 오늘 남자친구랑 놀이공원에 가려구요. ㅎㅎ,11613,오오 데이트가시구나! 정말 부러워요! 저도 놀이공원 좋아해요 ㅎㅎ,오 놀이공원 좋죠~ 저도 놀이공원 가고싶네요!,오 놀이공원 좋죠~ 저도 놀이공원 가고싶네요!
test,2-47424-2,31628,놀이공원에 너무 오랜만에 가서 잘 놀수 있을지 모르겠네요. ㅎㅎ 요즘은 어플로 예약하고 간다면서요?,11613,예약을 해야되군요! 저도 안간지 오래됬어요. 저는 바이킹을 좋아해요 ㅎㅎ,아뇨. 저는 그냥 집에서 쉬고 있어요. ᄒᄒ,아뇨. 저는 그냥 집에서 쉬고 있어요. ᄒᄒ
test,2-47424-2,31628,동해에도 놀이공원이 있나요? 전 무서운건 잘 못타요 ㅜㅜ,11613,있긴해요. 대구는 이월드 있지 않나요?! ㅎㅎ,네. 저는 놀이공원에서 가끔씩 놀아요. ᄒᄒ,네. 저는 놀이공원에서 가끔씩 놀아요. ᄒᄒ
test,2-56605-2,11338,안녕하세요~ 엊그제는 잘 마무리하셨나요?2일만이네요~ 아침에만 조금 대화하고 말아서 생각나서 연락드렸어요!ㅎㅎ,41036,아저씨랑 많이 대화 하고 싶은가보네요?ㅎ 학교 생활은 잘 하고 있죠?,네~ 잘 지내셨나요? 저는 요즘에 피부과 시술을 받고 있어요~,네~ 잘 지내셨나요? 저는 요즘에 피부과 시술을 받고 있어요~
test,2-56605-2,11338,ㅋㅋㅋㅋ네네 공부하느라 오히려 심심한 거 아세요...? 그래서 계속 휴대폰만 보게 되네요.,41036,아저씨는 어제 야구를 하다가 부상을 입어서 지금 병원에 와있거든요..ㅠ,아하.. 저는 요즘 매일 열등감을 느껴서.. 그래서 그런지 요즘 매일 짜증나네요..,아하.. 저는 요즘 매일 열등감을 느껴서.. 그래서 그런지 요즘 매일 짜증나네요..
test,2-45527-2,31535,5주 만이네요. 한 달 넘게 잘 지내셨나요? 저는 바빴지만 낙천적인 성격으로 극복했답니다.ㅎㅎ,40949,그러시구나- 저도 많이 바빴어요. 자산운용가는 빠른 정보가 생명이라서요.ㅎㅎ,오랜만이네요! 저는 잘 지냈어요! ᄒᄒ 잘 지내셨나요?,오랜만이네요! 저는 잘 지냈어요! ᄒᄒ 잘 지내셨나요?
test,2-45527-2,31535,그러시구나-자산운용가를 하시게 된 계기가 있으세요?,40949,제가 돈을 굴리는데 관심이 많아서 20대 초반부터 주식을 했었거든요.,자산운용가라니 멋있네요. 저는 요즘 매일 스트레스를 받고 있어요.,자산운용가라니 멋있네요. 저는 요즘 매일 스트레스를 받고 있어요.
test,2-45527-2,31535,"와 20대 초반이면 그때는 주식붐이 있지 않았떤 것 같은데, 대단하시네요!수익을 많이 보셨나요?",40949,"네, 나쁘지 않게 수익을 봤었던 것 같습니다. 손실은 거의 없었어요.","네, 저는 수익을 많이 봤어요. <unk>이름<unk>은요?","네, 저는 수익을 많이 봤어요. 이름은요?"
test,2-45527-2,31535,그러시구나- 너무 좋은데요? 그런 노하우들로 취직에 도움이 되셨나요?,40949,"네, 자기 돈을 운영을 해본 사람이니까 다른 사람의 자산도 관리를 할 수 있는거죠.","네. 저는 요즘, 가끔 짜증이 나요.","네. 저는 요즘, 가끔 짜증이 나요."
test,2-45527-2,31535,맞아요. 정말 그렇겠네요. 자산운용가 이전에 아르바이트나 뭐 다른 일을 하신적은 없으세요?,40949,저는 자산운용가 전에는 수학교육과를 전공해서 아이들 과외 조금 했었어요.,저는 아직 학생이라 아르바이트를 해본적이 없어요,저는 아직 학생이라 아르바이트를 해본적이 없어요
test,2-45527-2,31535,아- 수학교육과 하셨으면 확실히 숫자에 좀 강하실 것 같아요~! 저는 자영업 처음 할 때 손익분기 계산도 어려웠거든요 ㅠㅠ,40949,자영업 하시면 그런 부분이 어려울 수 있죠. 무슨 자영업 하시나요?,아하. 수학교육과셨군요. 수학은 잘 하셨나요?,아하. 수학교육과셨군요. 수학은 잘 하셨나요?
test,2-24116-2,30599,앗 거진 이틀만인거 같네요 잘 지내셨어요??,22258,안녕하세요! 저는 그 동안 잘 지냈습니다.,네 잘 지냈어요~ 저는 요즘에 코로나에 걸려서 격리중이에요,네 잘 지냈어요~ 저는 요즘에 코로나에 걸려서 격리중이에요
test,2-24116-2,30599,죄송해요 어제 밀린 업무를 보다가 이제야 답변을 드리네요ㅠ 상쾌한 아침 입니다 ^^ ,22258,괜찮습니다! 저는 어제 야근하느가 못 받은 도수치료를 받고 출근하는 길이었어요,아이고 ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ,아이고 ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ
test,2-67312-2,13205,오랜만이예요. 잘 지내셨어요? 동생이랑 안싸우고?,12582,네 잘 지냈어요 @이름@은 잘 지내셨어요?,네. 동생이랑 자주 싸워서요.,네. 동생이랑 자주 싸워서요.
test,2-67312-2,13205,너무 잘 지냈죠. 저는 가족끼리 여행갔다 왔어요. 그동안 뭐하셨어요?,12582,7주동안 즐거운 시간을 보내셨네요. 저는 여가와 오락을 하며 시간을 보냈어요,저는 요즘 바빠서 가족과 얼굴 볼 시간이 없네요.,저는 요즘 바빠서 가족과 얼굴 볼 시간이 없네요.
test,2-67312-2,13205,저는 일본으로 패키징 여행을 갔다왔어요!,12582,와 재밌었겠네요. 이야기를 들으니 저도 한 번 가보고 싶어요.,오~ 일본 좋죠. 저도 일본 여행 가고 싶네요.,오~ 일본 좋죠. 저도 일본 여행 가고 싶네요.
test,2-56172-2,10242,20시간만이네요~ 저녁을 잘 드셨나요?,32133,네 저는 1인가구라 주로 밀키트를 사서 먹는 편이에요,네~ 저녁먹고 쉬고 있었어요~ 뭐하고 계셨나요?,네~ 저녁먹고 쉬고 있었어요~ 뭐하고 계셨나요?
test,2-56172-2,10242,그러시구나ㅠㅠ 요즘 밀키트 가격이 밖에서 사먹는거랑 비슷하던데 괜찮으세요?,32133,1인 가구라 보니 집에서 먹고 남으면 다음 식사 때 먹고 하면 괜찮은 것 같애요 제가 게으른 편이라 장보고 요리하고 씻고 하기 까지가 너무 벅찹니다,네네! 저는 밀키트도 좋아해요! ᄒᄒ 님은요?,네네! 저는 밀키트도 좋아해요! ᄒᄒ 님은요?
test,2-25953-2,30545,5주만이네요 여행 좋아하세요? 저는 좋아합니다,22346,네! 저도 여행 좋아해요~ 추천해주실만한 여행지 있을까요??,네 저는 여행 좋아해요! 님은요?,네 저는 여행 좋아해요! 님은요?
test,2-25953-2,30545,저는 전주도 괜찮은 것 같아요 한옥마을이 느낌이 좋았어요 저도 추천해 주세요,22346,저는 강원도 강릉 추천드려요! 바다가 정말 깨끗하고 해변도 정말 예쁘답니다.<u>여행지에서 중요하다고 생각하는건 어떤 것이 있나요?,한옥마을이 한옥마을이죠. 전주는 한옥마을이 더 좋은 것 같아요.,한옥마을이 한옥마을이죠. 전주는 한옥마을이 더 좋은 것 같아요.
test,2-25953-2,30545,여행지에서 중요하게 생각하는 것은 먹을거리 같아요 여행을 가시면 기간은 보통 얼마나 가시나요?,22346,그 여행지에서만 먹을 수 있는 음식들이 있죠! 참 중요한 요소에요!<u>저는 보통 1박2일을 많이 가는것 같아요. 좀 아쉽긴 하지만 아쉬움이 남아야 다음에 또 가고 싶은 마음이 생기거든요. 그리고 짐을 챙기기에도 번거롭지 않구요! <u>저도 궁금하네요. 여행을 가시면 어느정도 여행지에 머무는 것을 선호하시나요?,저는 보통 3박3일 정도 가는 것 같아요!,저는 보통 3박3일 정도 가는 것 같아요!
test,2-25953-2,30545,저는 당일치기를 선호합니다 가보고 싶은 여행지가 있으세요? 저는 금강산을 가보고 싶어요 지금은 갈 수 없지만 가서 원조 평양냉면도 먹어보고 싶고요 지금은 갈 수 없지만 어서 통일이 되었으면 해요,22346,와우! 정말 예상치 못한 여행지네요! 금강산이라니! 너무 멋져요!! 금강산 여행을 위해 통일이 되길 바라시는군요. 저도 그런생각 한적 있어요. 지도로 밖에 볼 수 없는 북한은 어떤 모습일까? 그곳엔 어떤 아름다운 장소가 있을까? 하고 생각해본적이 있어요.<u>저는 아직 부산여행을 한번도 못가봐서 꼭 가보고 싶어요! 부산에 맛있는게 많다고 들었거든요,저는 통일이 되면 꼭 통일이 되면 좋겠어요~ 저는 통일이 되면 꼭 통일이 되면 좋겠어요~,저는 통일이 되면 꼭 통일이 되면 좋겠어요~ 저는 통일이 되면 꼭 통일이 되면 좋겠어요~
test,2-25953-2,30545,저도 부산을 여행지로 가보진 못했어요 부산사는 30년지기 친구는 있습니다 여행지를 다니실 때 교통은 주로 무엇을 이용하시나요?,22346,우와~ 30년지기 친구라니! 정말 부러워요! 시간이 점차 지날 수록 인간관계가 많이 정리된다고 하던데.. 30년이나 우정을 지속할 수 있다니 대단하시네요!<u>저는 버스를 주로 이용해서 다녀요. 면허가 있기는 한데 운전에 익숙하지 않아서요..,저는 주로 버스를 이용해요! 버스를 타고 가면 교통체증이 심하더라구요,저는 주로 버스를 이용해요! 버스를 타고 가면 교통체증이 심하더라구요
test,2-25953-2,30545,버스를 주로 이용하시면 굉장히 이동하시기에 피로 하시겠어요 짐이 또 여행가게 되면 한보따리 잖아요,22346,아무래도 그렇죠~ 그래서 짐을 최대한 줄여서 가지고 다니거나 짐을 보관할 수 있는곳을 미리 찾아보고 여행을 간답니다~,맞아요 짐이 너무 많아요 ㅠㅠ 짐이 너무 많아요,맞아요 짐이 너무 많아요 ㅠㅠ 짐이 너무 많아요
test,2-65832-2,34996,대학생이신데 학교는 잘다녀오셨나요?이제 군대 면회에 대해 이야기 해볼까요?,26272,네~군대 면회 다녀오 신적 있으세요. 저는 남동생때 다녀와 봤습니다 ,네네! 저는 이제 곧 군대에 가요!,네네! 저는 이제 곧 군대에 가요!
test,2-65832-2,34996,저도 남동생 때 면회 다녀왔습니다,26272,똑같네요. 남동생 면회가서 눈물이 많이 나더라고요,면회 다녀오셨군요! 저는 이만 일이 있어서 가볼게요!,면회 다녀오셨군요! 저는 이만 일이 있어서 가볼게요!
test,2-65832-2,34996,저는 괜찮았는데 어머니가 많이 우셨어요 ,26272,모든 어머니 들은 눈물아 날거 같아요,아이고.. 많이 다치셨나요? ㅠㅠ,아이고.. 많이 다치셨나요? ㅠㅠ
test,2-65832-2,34996,그럴 것 같아요 전 미혼 이지만 나중에 아들 군대간다고 하면 슬플 것 같아요,26272,저도 그때는 미혼이였는데 남동생과 5살 차이라 군대 보내는데 너무 눈물이 많이 나더라고요. ,아이고 그렇군요 저도 아들 군대 있을 때 걱정이 많아요,아이고 그렇군요 저도 아들 군대 있을 때 걱정이 많아요
test,2-65832-2,34996,아 저는 동생과 사이가 안좋았었나봐요 ㅎㅎ 속이 시원하던걸요,26272,아 빵 터질뻔 했어요 ㅎㅎ 저희는 4남매라 뭔가 돈독했었던거 같아요,동생이랑 사이가 안 좋으셨나봐요~ 저는 동생이랑 자주 싸워요 ㅠㅠ,동생이랑 사이가 안 좋으셨나봐요~ 저는 동생이랑 자주 싸워요 ㅠㅠ
test,2-44464-2,31575,벌써 42시간이나 지났네요? 잘 지내셨어요?,32376,네 잘 지냈습니다^^ 오늘도 약 챙겨 드셨나요?,네 잘 지냈어요. 저는 요즘도 가끔 스트레스를 받아요.,네 잘 지냈어요. 저는 요즘도 가끔 스트레스를 받아요.
test,2-44464-2,31575,아침부터 유산균 먹고 물 두 잔도 마셨어요. 오늘은 뭐하세요? 저는 오늘 집에서 하루 종일 만화 볼 거예요.,32376,저는 영화를 보려구요ㅎㅎ 제가 영화를 좋아해서요~~,저는 오늘은 그냥 집에서 쉬고 있어요. 만화 좋아하시나요?,저는 오늘은 그냥 집에서 쉬고 있어요. 만화 좋아하시나요?
test,2-31594-2,31668,안녕하세요 3주 만에 인사 드리네요.,22431,네 다시 뵙게되어 반갑습니다. 날이 많이 추워졌네요. ,네 잘 지내셨나요? 저는 요즘에 피부과 시술을 받고 있어요,네 잘 지내셨나요? 저는 요즘에 피부과 시술을 받고 있어요
test,2-31594-2,31668,네 엄청 추워 졌어요. 혹시 결혼 하셨어요?,22431,네 결혼했습니다. @이름@님은 결혼하셨나요?,아니요 아직 미혼이에요! 결혼 하셨나요?,아니요 아직 미혼이에요! 결혼 하셨나요?
test,2-17049-2,21907,벌써 6주가 지났네요. 저는 중학교영어교사다보니 아이들을 가르치다보니 시간이 벌써 이렇게 지나간지도 몰랐네요,41947,오랜만이에요  중학교 영어교사라니 멋지세요 ,그러게요 시간이 참 빠른 것 같아요,그러게요 시간이 참 빠른 것 같아요
test,2-17049-2,21907,감사해요 중학교 아이들도 교육에 힘써야하지만 사실 주변 분들보면 더 낮은연령인 아이들 육아를 하는게 그렇게 힘들다고 하더라구요,41947,육아는 늘 힘든것 같아요  교육부분은 특히 더 힘들어요 ,맞아요 저도 그래서 그런지 요즘 아이들이 너무 힘들더라구요,맞아요 저도 그래서 그런지 요즘 아이들이 너무 힘들더라구요
test,2-17049-2,21907,요즘엔 육아가 힘드니 저출산이 많아진 것 같아요 도움 줄 사람도 없는데 맞벌이는 계속해야하니까요 나라에서 양육관련 지원제도 대응책을 마련한다고 하더라구요,41947,양육관련 지원제도 대응책 꼭 필요해요 요즘 맞벌이 넘 힘들어요 ,맞아요 저도 육아를 해보려고 하는데 쉽지 않네요,맞아요 저도 육아를 해보려고 하는데 쉽지 않네요
test,2-17049-2,21907,맞아요 정말 육아 때문에 많은 젊은 사람들이 출산을 고민하는 것 같아요 경력단절되는 것도 무섭구요 거기에 대한 대응책도 필요한 것 같네요,41947,요즘 젊은 세대들은 출산을  많이들 기피하고 있는것 같아요 ,"네네, 저도 경력단절도 중요하지만 경력단절이 필요한 것 같아요.","네네, 저도 경력단절도 중요하지만 경력단절이 필요한 것 같아요."
test,2-17049-2,21907,육아에 대해 교육도 없이 출산하면 육아 우울증도 올 수 있다고도 하더라구요 출산 전 육아공부도 필요한 것 같아요,41947,맞아요 저는 아이들 키울때 독박육아 하느라 많이 힘들었어요 ,맞아요 육아공부도 중요하지만 육아에 대한 책임감도 중요한거 같아요,맞아요 육아공부도 중요하지만 육아에 대한 책임감도 중요한거 같아요
test,2-17049-2,21907,육아는 요즘에는 공동육아라고는 하지만 실질적으로 그렇게 할 수 있는 경우가 거의없죠 여성들에 대한 혜택을 더 주었으면 하네요 ,41947,지금도  사회생활에 집안일에 독박으로  일 하고 있어요 ,맞아요 저도 그게 더 좋겠어요 저는 이만 일이 있어서 가볼게요,맞아요 저도 그게 더 좋겠어요 저는 이만 일이 있어서 가볼게요
test,2-20135-2,11346,4주만이네요 뭐하고 잘지냈나요? 아나운서가 되고 싶으니까 준비하셨나요?,11818,네 집과 학교와 독서실을 왔다갔다 했어요 오늘도 버스는 사람이 많네요 전남도 버스에 사람이 많아요?,네~ 저는 잘 지냈어요~ 님은요?,네~ 저는 잘 지냈어요~ 님은요?
test,2-20135-2,11346,전남은 버스에 항상 자리가 많아요 아침시간제외하면요,11818,아침시간이면 우리 등교시간이니까 사람이 많겠네요,아 그렇군요~ 저는 버스를 자주 타요~,아 그렇군요~ 저는 버스를 자주 타요~
test,2-20135-2,11346,네 그리고 요즘 저상버스가 많이 생겨서 좋은거 같아요 교통복지가 좋아지는게 눈에보이네요,11818,맞아요 서울은 차도 많고 어딜가나 사람도 많고 복잡해요 전남은 어때요?,맞아요~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ᄒᄒ 저 그럼 저 학원 갈 시간이라 학원 갈 시간이라 나중에 연락해요~~~~~~~~~,맞아요~~~ ᄒᄒ 저 그럼 저 학원 갈 시간이라 학원 갈 시간이라 나중에 연락해요~~~
test,2-20135-2,11346,전남은 좀 여유로운거같아요 도로가 널널하네여 항상,11818,아나운서가 되면 전남에 살고 싶네요,네~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,네~~~
test,2-64941-2,25805,잘 지내셨나요? 4일만인가요? 전 이틀전에 영화를 봤어요. 최근에 영화 보신적 있으세요?,34795, 네 반가워요. 저는 육사오라는 영화를 봤어요. ,네 저는 최근에 영화를 봤어요! <unk>이름<unk> 영화죠?,네 저는 최근에 영화를 봤어요! 이름 영화죠?
test,2-64941-2,25805,저도 그거 봤는데 참 재밌더라구요. 부모님이 되게 좋아하셨어요,34795,"네 너무 재밌었어요. 처음엔 주제가 황당하다 생각했는데, 황당함속에 감동이 있었던거 같아요. ",맞아요! 저도 부모님이랑 같이 보러 가기로 해서 이만 가볼게요!,맞아요! 저도 부모님이랑 같이 보러 가기로 해서 이만 가볼게요!
test,2-64941-2,25805,저도 그런 영화 참 좋아해요 . M블 영화는 좋아하세요? 오늘 보러 가려고 하거든요,34795,아 좋아해요. 스트레스가 풀려요. 장면도 너무 사실감있고 멋져요. ,네네! 저는 이제 영화보러 가야겠어요!,네네! 저는 이제 영화보러 가야겠어요!
test,2-64941-2,25805,이런 판타지액션 영화도 좋아하시나봐요~?,34795,"네 판타지 영화 재미있지요. 여러 상상을 하게 만들어줘요. 
",네네 영화 좋아해요! 저는 이만 일이 있어서 가볼게요!,네네 영화 좋아해요! 저는 이만 일이 있어서 가볼게요!
test,2-64941-2,25805,제가 제일 좋아하는 판타지영화에요! 영화취향이 비슷하네요,34795,국내영화도 좋아해요. 요즘 우리나라도 너무 영화를 잘만드는거 같아요. ,그렇군요! 저는 이만 일이 있어서 가볼게요!,그렇군요! 저는 이만 일이 있어서 가볼게요!
test,2-66253-2,40327,잘 지내셨나요? 벌써 4주나 지났네요.,61922,한달이 훌쩍 지났네요 많이 바쁘셨죠?,네 잘 지냈어요. 저는 요즘에 코로나에 걸려서 격리 중이에요.,네 잘 지냈어요. 저는 요즘에 코로나에 걸려서 격리 중이에요.
test,2-66253-2,40327,늘 그러하듯 적당히 바쁘고 적당히 편안하고..  그냥 평탄했어요.,61922,공무원이시니 퇴근은 보통 몇 시에 하세요?,저는 이만 일이 있어서 가볼게요,저는 이만 일이 있어서 가볼게요
test,2-66253-2,40327,6시면 퇴근하고 특별한일 있으면 야근도 하죠.<u>요즘엔 강아지 한 마리 입양해서 최대한 집에 빨리 가고 싶네요.,61922,강아지 한 마리 입양하셨군요 퇴근이 기다려지겠어요,강아지 너무 귀엽겠네요. 저는 강아지 한 마리 키우고 있어요.,강아지 너무 귀엽겠네요. 저는 강아지 한 마리 키우고 있어요.
test,2-66253-2,40327,네 너무나 귀엽고 사랑스럽네요. 자식 키우는 것과 또 다른 맛이 있어요.,61922,자녀분들도 강아지들을 좋아하겠어요 강아지 이름이 뭐예요?,맞아요 저는 이만 일이 있어서 가볼게요,맞아요 저는 이만 일이 있어서 가볼게요
test,2-66253-2,40327,강아지 이름은 푸딩이랍니다. 푸딩처럼 생겼어요.<u>혹시 반려동물 키우시나요?  제 주위에는 도마뱀 키우는 친구도 있어요.,61922,저는 구피를 키우고 있어요 작은 사각형 어항에 키우고 있어요 지금은 한 열댓 마리가 있어요,도마뱀이요? 도마뱀이요? 도마뱀이요?,도마뱀이요? 도마뱀이요? 도마뱀이요?
test,2-66253-2,40327,물고기 키우기 너무 어렵던데요. 저도 예전에 물고기 키우다가 모두 실패했었거든요.,61922,저는 구 피를 키운 지 벌써 3년이 지났어요 강아지 키우시기 어렵지 않으세요 한달 비용은 얼마나 드세요,저도 물고기 키우고 싶었는데 못키우니까 포기했어요,저도 물고기 키우고 싶었는데 못키우니까 포기했어요
test,2-25311-2,51337,잠깐 일이 있어서 볼일 보고 왔더니 시간이 벌써 3시간이나 지났네요 머하고 계세요?,31192,안녕하세요. 저녁식사하고 쉬고 있어요.,저는 지금 막 저녁을 먹고 있었어요.,저는 지금 막 저녁을 먹고 있었어요.
test,2-25311-2,51337,집에 안쓰는 물건이 많아서 중고로 판매해볼까 하구 보고 있어요 이용해보셨나요?,31192,몇번 이용해본적이 있습니다. 택배로 받아봤고 직접 만나서 교환하는 형태도 해봤어요.,네 저는 주로 인터넷으로 구매해요!,네 저는 주로 인터넷으로 구매해요!
test,2-25311-2,51337,저는 처음이라 걱정두 조금 되네요  저는 직접 만나서 하려고 하는데 이상하진  않겠죠?,31192,이상한 사람도 있다고는 하는데 저는 깔끔하게 물건 확인하고 돈주고 헤어졌었어요.,이상하게 사람 만나는게 싫더라구요 ᄒᄒ 저는 이만 일이 있어서 가볼게요!,이상하게 사람 만나는게 싫더라구요 ᄒᄒ 저는 이만 일이 있어서 가볼게요!
test,2-25311-2,51337,저두 그런분들 만나고 싶네요 혹시 어떤 물건들이였는지 물어봐두 될까요?,31192,제가 판매했던 물건은 중고 스마트폰이였고 제가 구매한 물건은 중고 헤드셋이였어요.,저는 주로 마트에서 구매를 해요. 마트에서 구매하는게 편하더라구요.,저는 주로 마트에서 구매를 해요. 마트에서 구매하는게 편하더라구요.
test,2-25311-2,51337,그러시구나 저는 tv랑 가방이랑 김치냉장고요 부피가 커서 그런지 신경쓰이는 부분이 많으네요 가격은 어떻게 정하셨나요?,31192,가격은 거래됐었던 같은 물품 가격을 보고 결정했어요. 부피가 큰 물건들은 중고거래도 보통일이 아니겠네요.,저는 김치냉장고는 안먹어요 ᄒᄒ 그래서 김치냉장고는 안먹어요 ᄒᄒ,저는 김치냉장고는 안먹어요 ᄒᄒ 그래서 김치냉장고는 안먹어요 ᄒᄒ
test,2-25311-2,51337,가격을 결정하는게 진짜 제일 큰 일인것 같애요 혹시 거래하시면서 네고 같은일도 있으셨나요?,31192,저는 네고는 안해봤어요. 깔끔하게 적힌 가격대로 사고 팔았습니다.,네 저는 거래는 안하고 그냥 물건만 팔고 샀어요,네 저는 거래는 안하고 그냥 물건만 팔고 샀어요
