type,sess_id,speaker_1_id,speaker_2_id,query,reply,n_turn,system_response,gen_reply
test,2-46273-2,20370.0,22697.0,안녕하세요 6시간만이네요 전 퇴근을 했답니다<unused1>몇시간 만이네요! 퇴근하셨군요. <unused1>저는 요새 투잡해서 이제 아르바이트 출근한답니다..<unused1>와 힘드시겠어요.. 어렵진 않으신가요?,치킨집에서 홀서빙하는데 어렵진 않고 힘들어요 하하,4.0,"['', '', '']","['', '', '']"
test,2-13387-2,20370.0,22697.0,지난번 대화 이후로 벌써 일주일이나 지났네요. 잘 지내고 계신가요?<unused1>안녕하세요. 일주일이 금방이에요. 어떻게 지내셨어요 ? ,지난번 대화 이후로 벌써 일주일이나 지났네요. 잘 지내고 계신가요?,4.0,"['', '', '']","['', '', '']"
test,2-08503-2,20370.0,22697.0,21시간만이네요. 날씨가 좋아서 아무생각없이 공원에서 걷고왔는데 야외에서 활동하시는분이 많이 계시네요. 정말 가을이 왔나봐요~<unused1>선선해 산책하기도 좋고 운동하기도 좋아서 야외 활동하기 딱 좋은 날씨에요. 잘 지내셨나요<unused1>네 전 잘지냈어요~@이름@씨도 잘지내셨지요? 혼자걷기만하니 아쉽네요 다른 사람처럼 배드민턴을치거나 자전거를타고싶더라구요<u>보통 어떤 야외활동하는거 좋아하세요?<unused1>캠핑을 너무 좋아해요. 주말에는 먹을것을 골고루 준비하여 캠핑하며 한주의 피로를 풀어요,캠핑 너무좋죠. 아무생각없이 앉아서 주위 경치만 바라봐도 좋더라구요. 저는 자전거타는거 좋아해요,4.0,"['해요</s><pad>', '아해요</s>', '해요!</s>']","['해요<s>', '아해요<s>', '해요!<s>']"
test,2-20702-2,20370.0,22697.0,안녕하세요! 벌써 일주일이 흘렀네요! 잘 지내시죠?<unused1>시간이 빠르네요~오랜만이에요! 고양이는 어떻게 하기로 했어요? 뭐하고 지내셨어요?<unused1>고양이 아직 못키우죠 뭐. 저는 요즘 홈쇼핑에 완전 빠져서 지내고 있어요.. ㅎㅎ<unused1>아 저도 홈쇼핑 자주봐요~! 뭐사셨어요? 저는 싱크대 선반이요<unused1>오 싱크대 선반도 살 수 있군요! 저는 주로 화장품이랑 옷을 많이 봐요<unused1>저는 비싼거 봐요 무이자할부가 12개월이나 가능해서 ㅎㅎ<unused1>맞아요 할부가 되는게 정말 좋아요! ㅋㅋ 그거때문에 더 많이 사는 거 같아요..<unused1>비싼드라이기 산다고 이번주 내내 홈쇼핑 들여다 봤어요 ㅎ,ㅎㅎㅎ 사고 싶은게 없다가도 홈쇼핑 보면 막 생기더라구요,4.0,"['<pad><pad><pad>', 'ㅠㅠ</s><pad>', 'ᄏᄏ</s>']","['', 'ㅠㅠ<s>', '<s>']"
test,2-65820-2,20370.0,22697.0,"저번에 음식 얘기하고 하루만이네요.오늘은 군대 편지에 대해 대화해 볼까요?<unused1>헉 군대라.. 저도 육군 출신이라 그 심정 잘 알죠.. 편지 하나하나가 얼마나 고마웠던지..<unused1>네 저는 군대를 안가봐서 잘은 모르겠지만, 남동생 때 생각해보면 편지 자주 써달라고 했던 것 같아요<unused1>맞아요 요즘은 핸드폰 써서 그나마 좋아졌다고 하는데 편지만의 감성도 무시 못하죠<unused1>아 그렇군요. 제가 경험해보지 않아서 잘은 모르겠어요 ㅠㅠ<unused1>아하 군대에 편지 보내보신적은 있으세요?",네 동생 군대 갔을때 두어번 보내본 것 같아요 하하,4.0,"['</s><pad>', '</s><pad>', '?</s>']","['<s>', '<s>', '?<s>']"
test,2-38362-2,20370.0,22697.0,"벌써 4주나 지나갔네요. 잘 지내셨어요? 전 불교 다녀요<unused1>네 잘 지냈습니다. 요즘 날씨가 갑자기 추워져서 감기 안 걸리게 조심하고 있어요.<unused1>감기 조심하세요! 제 친구도 걸려서 고생하더라구요<u>요즘 날씨가 참 변덕스럽고 겨울이 긴 것 같아요. 기후변화가 환경 문제로 일어난다던데...<unused1>여름에는 엄청 덥고, 겨울에는 엄청 추워질 거라고 하더라고요. 점점 더 심해지고 있는 것 같아 걱정이에요.<unused1>맞아요. 몇년 전 부터는 아프리카에도 눈이 내리기 시작했대요.<unused1>세상에. 아프리카에 눈이라니 정말 부자연스러운데요? 몰래카메라에 나올 법한 이야기네요.<unused1>그쵸? 뉴스에서 보고 놀랐어요. 몇십년 후에는 우리 나라에서도 벚꽃 피는 지역이 한정적이게 될 거래요.<unused1>세상에..지금부터라도 환경을 지키기 위해 노력하면 그나마 더 나아질까 싶네요....",그러게 말이에요... 저는 분리수거나 친환경 제품들을 소비하려고 노력하는데도 불구하고 이미 저희 몸 속에도 미세 플라스틱들이 있다고 하니 놀랍죠..,4.0,"['<pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>', '</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>', '<unk>이름<unk>님은 어떤 계절을 좋아하시나요</s>']","['', '<s>', '이름님은 어떤 계절을 좋아하시나요<s>']"
test,2-46490-2,20370.0,22697.0,벌써 9일이 지났어요. 잘지내셨죠<unused1>오랜만에요! 잘지내셨나요?   <unused1>요즘 주식시장이 진짜 안좋은거같아요<unused1>저도 주식에투자했는데 좀 많이 떨어졌더라구요.<unused1>저도 진짜 모든 종목이 마이너스입니다<unused1>그래도 하나가 빨간색이였어서 바로 팔고 아직 다른데 투자는 안햇어요.<unused1>저도 요즘에는 간간히 공모주만 하고 있어요<unused1>주식은 한번해놓고 안들어갔더니 주르르륵,저도 계좌를 열지 않아요. 다 마이너스라,4.0,"['<pad>', '<pad>', '</s>']","['', '', '<s>']"
test,2-20274-2,20370.0,22697.0,안녕하세요. 그동안 많이 바쁘셨죠. 벌써 2주나 지났네요. 방송 리포터일을 하시느라 식사는 제대로 챙기시는지 궁금해요.<unused1>와 시간 빠르네요~ 오랜만이예요~ 아무래도 방송일때문에 시간이 들쑥날쑥해서 건너뛰기가 쉬운것 같아요.<u>오늘 식사는 잘 챙겨서 하셨나요~?<unused1>네. 혼자 먹을 땐 취향대로 먹을 수 있어서 좋아요. 싫어하는 한식을 안 먹어도 되구요. 아무래도 간편식을 먹게 되지만요. 오늘도 일품요리를 휘리릭 해서 먹었답니다. 리포터 하시면서 이동이 잦을 텐데 그러면 식사는 어떻게 챙기시나요? 전국으로 출장갈 일 있으면 전국 맛집은 잘 아시겠어요. <unused1>전국 맛집은 좀 아는 편이긴 한데 시간대가 안맞으면 못먹어요. 그럴땐 좀 아쉽더라구요 거기까지 갔는데 못먹고 오면요<unused1>어머 그러시구나. 방송일 하시다 보면 시간이 늦어지고 그럴때 배달음식이나 편의점을 이용할 수밖에 없을거 같아요.<unused1>배달시키기는 야외촬영이 많아서 포장해서 차에서 먹거나 해요. 이동할 때 먹을 짬이 좀 많이 나거든요<u>제대로 된 식사를 하려면 촬영이 맛집 일경우 너무 좋더라구요<unused1>이동하는 차에서 간단히 먹기 좋은 음식 중에서 선호하는 음식 있으신가요? 소화가 잘 된다거나 들고 먹기 간단하다거나 맛이 좋다거나요.<unused1>아무래도 김밥이 손도 편하고 딴 일 하기엔 제격이예요. <u>국물을 좋아하긴 하지만 이동차량에서는 그렇게 식사하는게 쉽지가 않아서요,"김밥은 역시 어디서나 무난하죠. 국물 요리를 좋아하시는군요. 참 그거 아세요? 이제 마약 김밥, 마약 옥수수라는 단어를 금지한대요. 우리나라가 마약 청정국이 아니라서 마약에 긍정적인 표현을 막는다고요.",4.0,"['</s><pad>', '</s>', '다</s>']","['<s>', '<s>', '다<s>']"
test,2-53230-2,20370.0,22697.0,잘 지내셨나요? 1일만이네요~<unused1>잘 지내셨어요? 저야 뭐.. 야자하고 집에 와서 자고 그랬어요! ㅎㅎ<unused1>그렇군요 ㅎㅎ 공부는 잘 되셨나요?<unused1>공부빼고 다 잘되는 것 같아요.. ㅎㅎ 게임하고 싶네요..<unused1>게임을 하고 싶다면 어떤 게임을 하고 싶으신가요?<unused1>음.. 저는 친구들하고 피시방에서 축구게임하는 걸 좋아해요!,그렇군요! 축구게임이라면 실제 축구도 좋아하시나요?,4.0,"['', '', '']","['', '', '']"
test,2-74066-2,20370.0,22697.0,3일만에 또 뵙네요. 가구 만들기 공방을 잘 다니고 있으세요?<unused1>네 잘 다니고 있습니다. 최근에는 책장을 만들었어요.<unused1>책장을 만들었다니 대단하시네요. 혹시 러시아와 우크라이나 전쟁 소식 들으셨어요?<unused1>네 우크라이나 전쟁 걱정이네요~ 전쟁이 빨리 끝났으면 좋겠어요,요즘 시대에 전쟁이 일어났다는 사실이 믿겨지지 않아요. 총격이 일어나는 영상을 봤는데 사람들이 두려움에 떨고 있더라구요ㅠㅠ,4.0,"['', '', '']","['', '', '']"
test,2-45769-2,20370.0,22697.0,"40시간만이네요! 잘 지냈어요?!<unused1>네 저는 잘 지냈어요. 그동안 별일 없으셨죠?<unused1>네 ㅎㅎ 전에 어머니가 사회복지사라고 하셨죠?<unused1>네 맞아요.근데 그건 왜 물어보는건가요?<unused1>그냥 생각나서 물어봤어요! ㅎㅎ 혹시 반려동물 키우시나요?<unused1>아 ㅋㅋ 그런거군요. 저는 지금 강아지 한 마리를 키우고 있어요, <unused1>오.. 강아지 키우는거 부러워요ㅠㅠ 몇살이에요?<unused1>지금 강아지가 2살이예요. 지금 반려동물 용품을 사러 왔어요~!",오 ㅎㅎ 어떤거 사러 가셨어요? 2살이라니 듣기만해도 너무 귀여워요...,4.0,"['하고 계세요~?</s>', '하고 계셨어여?</s>', '하고 계셨어용?</s>']","['하고 계세요~?<s>', '하고 계셨어여?<s>', '하고 계셨어용?<s>']"
test,2-31182-2,20370.0,22697.0,안녕하세요 벌써 일주일이 지났네요.<unused1>벌써 그렇게 됐나요? 시간 빠르네요. 혹시 평소에 화장하세요?<unused1>네 스킨만....피부화장만 하는편이예요..<unused1>저는 서비스직이라 늘 화장을 하거든요. 근데 퍼스널컬러라고 들어보셨어요?<unused1>네 언젠가 방송에서 본적이 있어요.관심이 가긴하더라고요.저도 제 컬러가 궁금하더군요<unused1>웜톤 쿨톤이 그렇게 중요한지 몰랐는데 사람의 분위기를 바꿔준대요. ,그러게요.젊었으때는 아무옷이나 어떤 컬러도입고싶은대로 입곤했는데 이제 나이가 드니 안어울리는 컬러가 있긴해요.,4.0,"['요!</s><pad><pad><pad><pad><pad>', '이크업이 필수겠죠?</s><pad>', '이크업이 필수겠죠??</s>']","['요!<s>', '이크업이 필수겠죠?<s>', '이크업이 필수겠죠??<s>']"
test,2-30019-2,20370.0,22697.0,"벌써 3일이나 지났네요 어떤 하루를 보내고 계신가요? 오늘은 비행이 없나요?<unused1>잘 계셨어요~? 저는 지금 고등학교때 선생님이랑 만나서 식사하려고 준비하던 참이었어요.<u>오늘은 비행이 없는 날이거든요. @이름@님은 무엇을 하고 계시나요?<unused1>신기하네요 고등학교때 선생님과 아직 만나시는게!<u>저는 선생님을 매일봐서 애증의 관계 입니다^^;<unused1>하하하 그 애증의 관계 저도 완전 공감하는데요, 애정이 있다면 먼 훗날에는 그게 그렇게 그리워져요.<u>저는 진짜 일년에 두어번은 선생님과 식사를 해요. ",선생님과 만나면 무슨대화를 하시나요?,4.0,"['받을 수 있을거예요!</s>', '받을 수 있을거예요</s><pad>', '받을 수 있을거예요^^</s>']","['받을 수 있을거예요!<s>', '받을 수 있을거예요<s>', '받을 수 있을거예요^^<s>']"
test,2-18825-2,20370.0,22697.0,"안녕하세요? 9일 만이네요. 잘 지내셨나요?<unused1>벌써 그렇게 되었나요? 요새 날씨 어떤것 같으세요?<unused1>요새 날씨가 너무 더워서 큰일이에요. 저는 더위에 약하거든요. 요즘 날씨 괜찮으신가요?<unused1>좀 추워진것 같더니 갑자기 폭염같이 덥네요ㅠ 저도 더운건 질색이거든요.<unused1>네. 저도 더운 것을 싫어하는데, 갑자기 더워져서 정말 요새 기분이 좋지 않네요. <unused1>올해 유난히 덥지 않았어요? 이상기후 같아요ㅠ",지구가 많이 뜨거워 지고 있는 것 같아요. 내년에도 이렇게 더우면 정말 힘들 것 같아요.,4.0,"['이 더 무섭더라고요.</s><pad><pad><pad><pad>', '이 더 무섭더라구요.</s><pad><pad><pad>', '이 더 무섭더라고요. 이상 기후라니..</s>']","['이 더 무섭더라고요.<s>', '이 더 무섭더라구요.<s>', '이 더 무섭더라고요. 이상 기후라니..<s>']"
test,2-12408-2,20370.0,22697.0,안녕하세요 2주만에 인사 드리게 되네요^^<unused1>오랜만이네요~! 잘 지내셨나요? ,네네 님도 잘 지내셨죠? 저는 요즘 업무 관련해서 회사에 다니느라 좀 바쁜 날을 보내고 있어요.,4.0,"['', '', '']","['', '', '']"
test,2-13593-2,20370.0,22697.0,안녕하세요! 거의 6주만에 뵙네요. 요즘 건강은 좀 어떠세요?<unused1>오랜만에 뵙네요. 저는 요즘 허리가 안좋아 병원을 다니고 있어요.<unused1>아이구 ㅠㅠ어떤 것 때문에 허리가 안좋으세요? <unused1>예전에 계단에서 넘어져서 디스크가 터졌었는데 이게 고질병이 되서 가끔씩 이렇게 아파서 치료받아요. 건강 잘 챙기고 계시죠?<unused1>으악 너무 아프셨겠어요. 저는 먹는게 조금 문제인 것 같아요. 검진결과가 나빠서 이제 채식을 많이 하려구요. 30대가 되니 몸이 안좋네요.<unused1>채식은 너무 어려운거 같아요. 요즘 채식은 많이 다양해지고 맛도 좋아지긴했지만 전 고기 너무 좋아해서 불가능할꺼같아요ㅠ <unused1>네. 건강검진을 했는데 이상지질 증상이 있다구해서 인스턴트를 조금 줄여야겠어요.<unused1>그럼 좀 노력하셔야겠네요. 완전 채식은 아니더라도 샐러드 추가만 해도 금방 좋아질꺼예요.,샐러드 추가 좋은 생각네요! 저는 내시경은 아직 안해봤어요! ,4.0,"['건강이 많이 안 좋아지더라고요.</s><pad>', '건강이 많이 안 좋아지네요</s><pad><pad>', '건강이 많이 안 좋아지더라고요. </s>']","['건강이 많이 안 좋아지더라고요.<s>', '건강이 많이 안 좋아지네요<s>', '건강이 많이 안 좋아지더라고요. <s>']"
test,2-40486-2,20370.0,22697.0,안녕하세요~ 광고 회사 다니시는 선생님! 10시간만에 또 연락드려요. 사실 여쭤볼게 있어서요!<unused1>네~! 무엇이 궁금하신가요? 물어보세요~!<unused1>아 혹시 거주지가 어떻게 되세요? 제가 서울에 살고 있는데 좀 황당한 소리를 들었거든요..<unused1>그랬군요ㅠ 저는 지금 부산에 살고 있어요. 근데 무슨 황당한 소리를 들으셨나요?<unused1>아 그러시구나! 그 부산에서도 혹시 요즘 신랑 수업 신부 수업 이런게 유행을 하나요...?<unused1>저는 아직 결혼을 안해서 그런거에대해서는 잘 모르겠네요ㅠ<unused1>아 그렇군요. 그러실 수 있겠네요. 저도 제 친구가 결혼을 앞두고 있어서 그런 얘기를 들었어요. ㅎㅎ<u>그나저나 아까 인터넷 쇼핑은 잘 하셨는지 궁금하네요~<unused1>네 인터넷 쇼핑으로 가을에 입을 후리스랑 후드티를 샀어요. 할인을 해서 싸게 구입을 했네요~!,오 다행이네요! 가을이라 더 비싸다고 하셨는데 할인이라니 너무 반가웠겠어요~ ㅎㅎ,4.0,"['물어봤어요.</s><pad><pad>', '물어봤어요. </s><pad>', '물어봤어요 ㅠㅠ</s>']","['물어봤어요.<s>', '물어봤어요. <s>', '물어봤어요 ㅠㅠ<s>']"
test,2-62093-2,20370.0,22697.0,잘 지내셨나요? 47시간만이네요!<unused1>그러게요! 오늘은 뭐하시나요?,잘 지내셨나요? 47시간만이네요!,4.0,"['', '', '']","['', '', '']"
test,2-56181-2,20370.0,22697.0,제가 어제 바빠서 연락을 못드렸네요 잘 지내셨나요?<unused1>네~ 잘 지냈습니다! 하루만이죠? 많이 바쁘셨나봐요..!!!,네ㅠ 요즘 날씨가 추워져서 감기에 걸린것같아서요ㅠ,4.0,"['', '', '']","['', '', '']"
test,2-38335-2,20370.0,22697.0,안녕하세요 벌써 4주나 흘렀네요. 잘 지내셨어요?<unused1>그러게요 잘 지냈어요 날씨가 많이 추워졌어요,안녕하세요 벌써 4주나 흘렀네요. 잘 지내셨어요?,4.0,"['', '', '']","['', '', '']"
test,2-13962-2,20370.0,22697.0,"2주나 흘럿네요,오늘도 후식으로 단감을 드셨어요? 전 백신 접종 후폭풍으로 앓아누웟어요<unused1>어머, 어떻게 아셨어요? 많이 힘드시겠어요. 식사를 잘하셔야 하는데<unused1>백신 이거 믿고 맞아도 되는건지 걱정이네요 독감주사도 맞으라고 하는데 저는 백신에 대해 불신이 가득합니다<unused1>저도 불안한 마음이 있어요. 사실 급해서 맞는거지, 실험이 오래 되지 않았으니까요. <unused1>그쵸 지금 아이 독감도 맞아야 하는데 이것도 겁나요  코로나 백신때문에 다른 백신 신뢰도도 의심하게 되요<unused1>몇차까지 맞으셨나요? 저는 3차요",저는 4차요... 전 좀 시키면 하는 성격이라서 맞으라길래 맞앗어요<u>그리고 예능pd다 보니 필수이기도 해요,4.0,"['도 많이들 맞고 있잖아요</s><pad>', '도 많이들 맞고 있더라구요</s>', '도 많이들 맞으러 다니더라고요</s>']","['도 많이들 맞고 있잖아요<s>', '도 많이들 맞고 있더라구요<s>', '도 많이들 맞으러 다니더라고요<s>']"
test,2-78904-2,20370.0,22697.0,안녕하세요. 벌써 4주나 지났어요. 시간 참 빨라요. 펜싱부에는 가입하셨나요?<unused1>벌써 4주가 지났네요. 네 고민하다가 펜싱부에 가입해서 배우고 있는데 아직 기초 연습만 하고 있어요. 그림 배우기 동호회 가입하셨어요?<unused1>오 좋아요. 저도 그림 배우기 동호회 가입했어요. <unused1>펜싱 동아리에 사촌 형이 활동중이라서 구경 갔다가 너무 흥미로워 보여서 가입한거 거든요. 예상대로 너무 재밌어서 좋아요 ㅎ<unused1>오 저는 미술에 관심이 있어서 동호회에 가입한건데 저희 가족부터 친척까지 거의 다 미술 관련 직업을 갖고있거든요. 그래서 저도 자연스럽게 미술에 관심이 갔던것 같아요.<unused1>저는 반대로 가족중에 운동 하시는 분은 없는데 사촌형이랑 저만 운동에 관심이 있거든요. 그나마 사촌형이랑 관심사가 같아서 어릴때부터 같이 운동도 많이 하고 좋았던 것 같아요.,오 저희 가족과 친척은 거의 다 관심사가 비슷해서 항상 서로 돕고 친하고 다들 관계가 좋았어요.,4.0,"['부터 배우기 시작했거든요.</s><pad><pad>', '미술에 대해 관심이 많더라고요.</s><pad>', '미술에 대해 관심이 많더라구요.</s>']","['부터 배우기 시작했거든요.<s>', '미술에 대해 관심이 많더라고요.<s>', '미술에 대해 관심이 많더라구요.<s>']"
test,2-67313-2,20370.0,22697.0,"저는 밤새서 월드컵 보고 있는데, 뭐하고 계세요? 22시간이나 지났네요.<unused1>22시간이 확 지났네요! 지금 월드컵을 하고있나요?? 축구 좋아하는데 저는 알지 못했었네요","네! 오늘 한국은 경기 안했는데, 브라질이랑 일본 하더라구요",4.0,"['', '', '']","['', '', '']"
test,2-22530-2,20370.0,22697.0,안녕하세요 34시간 만이예요~~<unused1>네 간만에 잠을 푹자서 저는 오늘은 피부가 좋은것 같아요<unused1>잠이 보약이죠 잠을 자면 피부도 좋아지고 컨디션도 좋아지죠<unused1>요즘은 젊은 남성들도 외모에 신경을 많이 쓰던데 외모를 위해 어떤걸 하시나요?<unused1>기존에는 스킨만 대충 하고 외출했었는데 요즘은 선크림까지 바르고 외출하는 편입니다<unused1>맞아요 피부를 위해서 선크림 발라야 해요 요즘에 남자들도 눈썹문신 많이 한다던데 눈썹문신 하셨나요?<unused1>아하 저는 눈썹이 진해서 굳이 안했어요 <u>주변에 많이들 눈썹 문신같은 걸 하더라구요 <unused1>제 주변에도 많아요 동성친구들도 많이 했어요 눈썹그리는 시간도 줄여줘서 좋고 티도 별로 안나요,저는 눈썹 문신 했는지 잘 모르겠어요 제가 눈썰미가 없어서요,4.0,"['저도 남자친구가 있거든요</s><pad><pad>', '저도 남자친구가 있나봐요</s><pad>', '저도 남자친구가 있나봐요!</s>']","['저도 남자친구가 있거든요<s>', '저도 남자친구가 있나봐요<s>', '저도 남자친구가 있나봐요!<s>']"
test,2-64740-2,20370.0,22697.0,안녕하세요! 47시간이 흘렀네요!<unused1>네네 재즈음악이 나오는 영화가 있어서 영화보러 왔어요<unused1>어떤 영화인가요? 저는 영화관은 안간지 좀 됐네요!<unused1>한여름밤의재즈라는영화에요. 최근에 어떤 영화를 보셨나요?<unused1>영화관에서는 비상선언이라는 영화를 봤어요! 평이 그렇게 좋지 않아서 기대는 안했는데 괜찮았어요.<unused1>저도 봐봐야겠어요. 영화관에서는 주로 어떤 장르의 영화를 보시나요?<unused1>저는 범죄 스릴러를 주로 봐요! 스릴 넘치는 영화를 좋아하거든요!<unused1>아 그러시군요! 요새 영화가 너무 사실적으로 나와서 한번 집중하면 나오기 힘들더라구요,그니까요! 어떤 장르를 가장 좋아하세요..?,4.0,"['합니다.</s><pad><pad>', '하거든요.</s>', '해요.</s><pad>']","['합니다.<s>', '하거든요.<s>', '해요.<s>']"
test,2-44141-2,20370.0,22697.0,잘 지내셨나요?3일만에 대화하네요<unused1>오랫만이예요. 전 가족 여행을 다녀왔어요<unused1>와우 즐거우셨겠어요! 어디로가셨나요<unused1>전 여가를 즐기기 위해 가끔 가족과 캠핑을 가는데 날씨가 캠핑 가기 딱 좋았어요.<u>근데 캠핑 가서는 두 아들이 모바일 게임만 해서 좀 혼을 냈네요.<unused1>캠핑가는데 뛰어노라고 가는건데 아이들이 핸드폰게임만해서 속상 하셨겠어요ㅜ<unused1>그러니까요. 오락을 즐기는건 좋은데 시간과 장소는 봐가면서 했으면 <u>좋겠더라구요. 캠핑가서 마음 상했어요.<unused1>그러셨겠어요ㅜ 그런 날은 핸드폰 안하는날로 정해야겠어요!<unused1>막상 놀러갈때 핸드폰을 하지말자 하고 가더라도 결국 아이들이 심심해하면 시간을 정해놓고 하라고 허락을 하게되요. 아이들에겐 이제 여가와 오락은 모바일 게임이 최고된게 아닌가 싶네요. ,우리때는 핸드폰없이도 놀거리가 많았는데 안타깝네요,4.0,"['겠다 싶어요.</s><pad>', '겠더라구요</s>', '겠더라구요.</s>']","['겠다 싶어요.<s>', '겠더라구요<s>', '겠더라구요.<s>']"
test,2-53160-2,20370.0,22697.0,달이 바뀌었네요. 38시간만인가요? 그동안 잘 보내셨나요?  <unused1>네 지난주는 무척따뜻했는데 달이바뀌니 추워지네요<unused1>그러게요 겨울 준비하려면 바쁠것같습니다<unused1>겨울준비로 구매하신 물품 있으세요? 저는 인터넷으로 온수매트를 주문했어요<unused1>저는 누빔이불을 구매했읍니다 추위를 많이 타서요<unused1>이불은 인터넷쇼핑으로 사기가 꺼려지던데 질이 괜찮던가요? <unused1> 네 저는 만족합니다 다만 냄새는 오래 가더군요<unused1>그렇군요~인터넷쇼핑 자주하세요? 저는  운동하고 먹는것은 밖에서 잘하는데 쇼핑은 하고나면 기운이빠져서 인터넷쇼핑을 선호해요,네 배송서비스때문에 자주 구매합니다 다만 실물을보고사는것이 아니라 실패를 가끔 해요,4.0,"['구요</s><pad>', '요</s><pad><pad>', '구요 </s>']","['구요<s>', '요<s>', '구요 <s>']"
test,2-08156-2,20370.0,22697.0,2일 만에 뵙네요. 이틀간 잘 보내셨나요? <unused1>네. 덕분에요. 새롭게 읽을 수필이 있나 찾아보러 도서관에 다녀왔어요.<unused1>요즘 도서관 공간이 예쁜게 잘 되어있는곳이 많던데 주로 어디 도서관 가시나요? <unused1>맞아요. 주말에 집앞 도서관에 가보니 옥상에 예쁜 야외 테이블이 잔뜩 놓여 있더라구요. 덕분에 수필집 고른후 그곳에서 점심에 차 한 잔 마시고 왔어요/ <unused1>도서관 옥상의 테이블 좋은데요. 요즘 날씨도 즐기며 책읽기 좋은 공간인거 같아요. 저는 음악도서관을 자주 다녀요. LP판도 많고 책도 있어서 음악들으며 책읽기 좋아요. 의정부에 음악 도서관 한번 가보세요. 좋아하실거 같아요.<unused1>음악도서관도 있군요. 그건 몰랐네요. 꼭 한번 가보고 싶어졌어요. 또 다른 특이한 도서관에 대해 아시는곳이 있나요?<unused1>국내 최초 특화 도서관 의정부 미술 도서관도 볼거리가 많아요. 책 좋아하시니 한번 가보셔도 좋을듯해요. 식사는 하셨나요?<unused1>네 조금전에 점심식사하고 차 한 잔 마시는 중이에요. 미술도서관도 있군요. 도서관의 종류도 참 다양하네요.,요즘 좋은 도서관이 많아 검색해 찾아가는 재미가 있어요. 수필책은 어떤책 빌려오셨나요?,4.0,"['자주가요. </s><pad><pad><pad>', '근처에 있어서 음악도 자주 들어요.</s>', '근처에 있어서 음악도 자주 들어요</s>']","['자주가요. <s>', '근처에 있어서 음악도 자주 들어요.<s>', '근처에 있어서 음악도 자주 들어요<s>']"
test,2-32221-2,20370.0,22697.0,거의 4주만이네. 잘 지냈지?<unused1>오랜만이네요. 님도 잘 지냈나요?<unused1>응응. 일하느라 정신이 없었지. 뭐하고 지냈어?<unused1>저는 그 동안 아빠 학원 일 도와드렸어요ㅋㅋ<unused1>착한 딸이네. 내 남동생 소개시켜주고 싶은데?!<unused1>아빠가 학원 원장이거든요ㅋㅋ 님은 남동생 있으신가봐요!,응응. 군대에 이제 막 들어갔어. 피엑스에서 필요한 거 있으면 말해ㅋㅋ 사오라고 할께.,4.0,"['', '', '']","['', '', '']"
test,2-80322-2,20370.0,22697.0,"46시간만이네요 ㅎ 잘 지내셨어요?<unused1>네 잘 지냈습니다. 그 사이 뭐 좋은 일 있으셨나요?<unused1>네 전 그사이에 새로운 책을 하나 주문했어요~ 원래 e-book으로 사고싶었는데, 이건 저자가 돌아가시면서 절판되버려서 e-book도 종이책도 없던건데, 중고매물을 찾았거든요 ㅎ<unused1>그렇군요 저도 독서 좋아해요 카페에 앉아 맛있는 디저트와 함께하면 더할 나위 없지요",디저트 좋치요~ 요즘 빵값이 넘 비싸져서 집에서 베이킹을 시작했거든요 찐으루 ㅋㅋ 그래서 스콘이랑 소금빵 만들어봤는데 생각외로 맛있어서 깜짝 놀랐어요.,4.0,"['<pad>', '</s>', '</s>']","['', '<s>', '<s>']"
test,2-73958-2,20370.0,22697.0,"안녕하세요~  4시간동안 볼일보고 왔네요~ 저녁에 청소는 잘 하셨나요?<unused1>네, 저는 중국에서 물건을 하나 구매했는데 중국이 코로나때문에 지역 봉쇄를 하면서 물건 배송이 늦어진단 연락을 받았어요.<unused1>아 저도 해외배송 잘하는데 저도 그연락을 받았어요~ 아직 우리나라도 코로나가 끝나지않아서 걱정이예요<unused1>맞아요. 전세계적으로 진짜 이 난리가 언제 끝날지 암울하네요.<u>코로나 이후로 다른 나라에 나가보신적 있으신가요?<unused1>아직은 없어요..  해외여행시 무조건 백신3차까지 맞아야된다더라구요~  전 3차까지 맞아서  다행인데 백신 몇차까지 맞았나요?<unused1>저는 백신 2차까지만 맞았어요. 그래도 다행인지 아직 코로나는 안걸렸네요.",다행이예요~  저는3차까지 맞았지만 3차맞고 2주뒤에 코로나 걸렸어요..  아직 한번걸렸지만 한번걸리고 나니 너무아팠어서 또걸릴까봐 겁이 나네요...,4.0,"['<pad>', '</s>', '</s>']","['', '<s>', '<s>']"
